image_id,file_path,pixel_size,label,difficulty,left_eye,right_eye,nose,mouth
291,data\real_and_fake_face\training_fake\hard_146_0110.jpg,600x600,fake,hard,0,1,1,0
292,data\real_and_fake_face\training_fake\hard_147_1111.jpg,600x600,fake,hard,1,1,1,1
293,data\real_and_fake_face\training_fake\hard_148_1010.jpg,600x600,fake,hard,1,0,1,0
294,data\real_and_fake_face\training_fake\hard_149_0011.jpg,600x600,fake,hard,0,0,1,1
295,data\real_and_fake_face\training_fake\hard_14_1111.jpg,600x600,fake,hard,1,1,1,1
296,data\real_and_fake_face\training_fake\hard_150_1000.jpg,600x600,fake,hard,1,0,0,0
297,data\real_and_fake_face\training_fake\hard_151_0101.jpg,600x600,fake,hard,0,1,0,1
298,data\real_and_fake_face\training_fake\hard_152_0111.jpg,600x600,fake,hard,0,1,1,1
299,data\real_and_fake_face\training_fake\hard_153_1011.jpg,600x600,fake,hard,1,0,1,1
300,data\real_and_fake_face\training_fake\hard_154_1100.jpg,600x600,fake,hard,1,1,0,0
301,data\real_and_fake_face\training_fake\hard_155_0010.jpg,600x600,fake,hard,0,0,1,0
302,data\real_and_fake_face\training_fake\hard_156_1111.jpg,600x600,fake,hard,1,1,1,1
303,data\real_and_fake_face\training_fake\hard_157_1111.jpg,600x600,fake,hard,1,1,1,1
304,data\real_and_fake_face\training_fake\hard_158_0011.jpg,600x600,fake,hard,0,0,1,1
305,data\real_and_fake_face\training_fake\hard_159_0100.jpg,600x600,fake,hard,0,1,0,0
306,data\real_and_fake_face\training_fake\hard_15_1111.jpg,600x600,fake,hard,1,1,1,1
307,data\real_and_fake_face\training_fake\hard_160_1111.jpg,600x600,fake,hard,1,1,1,1
308,data\real_and_fake_face\training_fake\hard_161_1100.jpg,600x600,fake,hard,1,1,0,0
309,data\real_and_fake_face\training_fake\hard_162_0010.jpg,600x600,fake,hard,0,0,1,0
310,data\real_and_fake_face\training_fake\hard_163_0011.jpg,600x600,fake,hard,0,0,1,1
311,data\real_and_fake_face\training_fake\hard_164_1000.jpg,600x600,fake,hard,1,0,0,0
312,data\real_and_fake_face\training_fake\hard_165_1000.jpg,600x600,fake,hard,1,0,0,0
313,data\real_and_fake_face\training_fake\hard_166_1110.jpg,600x600,fake,hard,1,1,1,0
314,data\real_and_fake_face\training_fake\hard_167_0011.jpg,600x600,fake,hard,0,0,1,1
315,data\real_and_fake_face\training_fake\hard_168_0011.jpg,600x600,fake,hard,0,0,1,1
316,data\real_and_fake_face\training_fake\hard_169_0111.jpg,600x600,fake,hard,0,1,1,1
317,data\real_and_fake_face\training_fake\hard_16_1111.jpg,600x600,fake,hard,1,1,1,1
318,data\real_and_fake_face\training_fake\hard_170_0111.jpg,600x600,fake,hard,0,1,1,1
319,data\real_and_fake_face\training_fake\hard_171_1101.jpg,600x600,fake,hard,1,1,0,1
320,data\real_and_fake_face\training_fake\hard_172_1100.jpg,600x600,fake,hard,1,1,0,0
321,data\real_and_fake_face\training_fake\hard_173_1110.jpg,600x600,fake,hard,1,1,1,0
322,data\real_and_fake_face\training_fake\hard_174_1111.jpg,600x600,fake,hard,1,1,1,1
323,data\real_and_fake_face\training_fake\hard_175_1100.jpg,600x600,fake,hard,1,1,0,0
324,data\real_and_fake_face\training_fake\hard_176_0011.jpg,600x600,fake,hard,0,0,1,1
325,data\real_and_fake_face\training_fake\hard_177_1011.jpg,600x600,fake,hard,1,0,1,1
326,data\real_and_fake_face\training_fake\hard_178_1001.jpg,600x600,fake,hard,1,0,0,1
327,data\real_and_fake_face\training_fake\hard_179_1111.jpg,600x600,fake,hard,1,1,1,1
328,data\real_and_fake_face\training_fake\hard_17_1010.jpg,600x600,fake,hard,1,0,1,0
329,data\real_and_fake_face\training_fake\hard_180_0011.jpg,600x600,fake,hard,0,0,1,1
330,data\real_and_fake_face\training_fake\hard_181_0001.jpg,600x600,fake,hard,0,0,0,1
331,data\real_and_fake_face\training_fake\hard_182_0011.jpg,600x600,fake,hard,0,0,1,1
332,data\real_and_fake_face\training_fake\hard_183_1101.jpg,600x600,fake,hard,1,1,0,1
333,data\real_and_fake_face\training_fake\hard_184_0011.jpg,600x600,fake,hard,0,0,1,1
334,data\real_and_fake_face\training_fake\hard_185_1100.jpg,600x600,fake,hard,1,1,0,0
335,data\real_and_fake_face\training_fake\hard_186_0011.jpg,600x600,fake,hard,0,0,1,1
336,data\real_and_fake_face\training_fake\hard_187_0100.jpg,600x600,fake,hard,0,1,0,0
337,data\real_and_fake_face\training_fake\hard_188_0100.jpg,600x600,fake,hard,0,1,0,0
338,data\real_and_fake_face\training_fake\hard_189_0011.jpg,600x600,fake,hard,0,0,1,1
339,data\real_and_fake_face\training_fake\hard_18_1111.jpg,600x600,fake,hard,1,1,1,1
340,data\real_and_fake_face\training_fake\hard_190_1111.jpg,600x600,fake,hard,1,1,1,1
341,data\real_and_fake_face\training_fake\hard_191_0011.jpg,600x600,fake,hard,0,0,1,1
342,data\real_and_fake_face\training_fake\hard_192_1111.jpg,600x600,fake,hard,1,1,1,1
343,data\real_and_fake_face\training_fake\hard_193_1111.jpg,600x600,fake,hard,1,1,1,1
344,data\real_and_fake_face\training_fake\hard_194_0110.jpg,600x600,fake,hard,0,1,1,0
345,data\real_and_fake_face\training_fake\hard_195_1000.jpg,600x600,fake,hard,1,0,0,0
346,data\real_and_fake_face\training_fake\hard_196_1101.jpg,600x600,fake,hard,1,1,0,1
347,data\real_and_fake_face\training_fake\hard_197_1100.jpg,600x600,fake,hard,1,1,0,0
348,data\real_and_fake_face\training_fake\hard_198_1100.jpg,600x600,fake,hard,1,1,0,0
349,data\real_and_fake_face\training_fake\hard_199_0011.jpg,600x600,fake,hard,0,0,1,1
350,data\real_and_fake_face\training_fake\hard_19_1111.jpg,600x600,fake,hard,1,1,1,1
351,data\real_and_fake_face\training_fake\hard_1_1111.jpg,600x600,fake,hard,1,1,1,1
352,data\real_and_fake_face\training_fake\hard_200_1111.jpg,600x600,fake,hard,1,1,1,1
353,data\real_and_fake_face\training_fake\hard_201_0100.jpg,600x600,fake,hard,0,1,0,0
354,data\real_and_fake_face\training_fake\hard_202_1101.jpg,600x600,fake,hard,1,1,0,1
355,data\real_and_fake_face\training_fake\hard_203_0010.jpg,600x600,fake,hard,0,0,1,0
356,data\real_and_fake_face\training_fake\hard_204_0011.jpg,600x600,fake,hard,0,0,1,1
357,data\real_and_fake_face\training_fake\hard_205_0011.jpg,600x600,fake,hard,0,0,1,1
358,data\real_and_fake_face\training_fake\hard_206_0001.jpg,600x600,fake,hard,0,0,0,1
359,data\real_and_fake_face\training_fake\hard_207_1100.jpg,600x600,fake,hard,1,1,0,0
360,data\real_and_fake_face\training_fake\hard_208_0001.jpg,600x600,fake,hard,0,0,0,1
361,data\real_and_fake_face\training_fake\hard_209_1011.jpg,600x600,fake,hard,1,0,1,1
362,data\real_and_fake_face\training_fake\hard_20_1111.jpg,600x600,fake,hard,1,1,1,1
363,data\real_and_fake_face\training_fake\hard_210_1100.jpg,600x600,fake,hard,1,1,0,0
364,data\real_and_fake_face\training_fake\hard_211_0110.jpg,600x600,fake,hard,0,1,1,0
365,data\real_and_fake_face\training_fake\hard_212_1101.jpg,600x600,fake,hard,1,1,0,1
366,data\real_and_fake_face\training_fake\hard_213_0101.jpg,600x600,fake,hard,0,1,0,1
367,data\real_and_fake_face\training_fake\hard_214_1011.jpg,600x600,fake,hard,1,0,1,1
368,data\real_and_fake_face\training_fake\hard_215_1101.jpg,600x600,fake,hard,1,1,0,1
369,data\real_and_fake_face\training_fake\hard_216_0111.jpg,600x600,fake,hard,0,1,1,1
370,data\real_and_fake_face\training_fake\hard_217_1100.jpg,600x600,fake,hard,1,1,0,0
371,data\real_and_fake_face\training_fake\hard_218_0100.jpg,600x600,fake,hard,0,1,0,0
372,data\real_and_fake_face\training_fake\hard_219_1101.jpg,600x600,fake,hard,1,1,0,1
373,data\real_and_fake_face\training_fake\hard_21_1101.jpg,600x600,fake,hard,1,1,0,1
374,data\real_and_fake_face\training_fake\hard_220_1111.jpg,600x600,fake,hard,1,1,1,1
375,data\real_and_fake_face\training_fake\hard_221_0101.jpg,600x600,fake,hard,0,1,0,1
376,data\real_and_fake_face\training_fake\hard_222_1001.jpg,600x600,fake,hard,1,0,0,1
377,data\real_and_fake_face\training_fake\hard_223_1111.jpg,600x600,fake,hard,1,1,1,1
378,data\real_and_fake_face\training_fake\hard_224_0111.jpg,600x600,fake,hard,0,1,1,1
379,data\real_and_fake_face\training_fake\hard_225_0011.jpg,600x600,fake,hard,0,0,1,1
380,data\real_and_fake_face\training_fake\hard_226_0100.jpg,600x600,fake,hard,0,1,0,0
381,data\real_and_fake_face\training_fake\hard_227_1100.jpg,600x600,fake,hard,1,1,0,0
382,data\real_and_fake_face\training_fake\hard_228_1111.jpg,600x600,fake,hard,1,1,1,1
383,data\real_and_fake_face\training_fake\hard_229_0100.jpg,600x600,fake,hard,0,1,0,0
384,data\real_and_fake_face\training_fake\hard_22_1111.jpg,600x600,fake,hard,1,1,1,1
385,data\real_and_fake_face\training_fake\hard_230_1110.jpg,600x600,fake,hard,1,1,1,0
386,data\real_and_fake_face\training_fake\hard_231_1111.jpg,600x600,fake,hard,1,1,1,1
387,data\real_and_fake_face\training_fake\hard_232_0001.jpg,600x600,fake,hard,0,0,0,1
388,data\real_and_fake_face\training_fake\hard_233_0010.jpg,600x600,fake,hard,0,0,1,0
389,data\real_and_fake_face\training_fake\hard_234_1100.jpg,600x600,fake,hard,1,1,0,0
390,data\real_and_fake_face\training_fake\hard_235_0001.jpg,600x600,fake,hard,0,0,0,1
391,data\real_and_fake_face\training_fake\hard_236_1001.jpg,600x600,fake,hard,1,0,0,1
392,data\real_and_fake_face\training_fake\hard_237_0010.jpg,600x600,fake,hard,0,0,1,0
393,data\real_and_fake_face\training_fake\hard_238_1000.jpg,600x600,fake,hard,1,0,0,0
394,data\real_and_fake_face\training_fake\hard_239_1000.jpg,600x600,fake,hard,1,0,0,0
395,data\real_and_fake_face\training_fake\hard_23_1110.jpg,600x600,fake,hard,1,1,1,0
396,data\real_and_fake_face\training_fake\hard_240_1101.jpg,600x600,fake,hard,1,1,0,1
397,data\real_and_fake_face\training_fake\hard_24_1100.jpg,600x600,fake,hard,1,1,0,0
398,data\real_and_fake_face\training_fake\hard_25_1111.jpg,600x600,fake,hard,1,1,1,1
399,data\real_and_fake_face\training_fake\hard_26_0011.jpg,600x600,fake,hard,0,0,1,1
400,data\real_and_fake_face\training_fake\hard_27_1111.jpg,600x600,fake,hard,1,1,1,1
401,data\real_and_fake_face\training_fake\hard_28_1111.jpg,600x600,fake,hard,1,1,1,1
402,data\real_and_fake_face\training_fake\hard_29_1111.jpg,600x600,fake,hard,1,1,1,1
403,data\real_and_fake_face\training_fake\hard_2_1111.jpg,600x600,fake,hard,1,1,1,1
404,data\real_and_fake_face\training_fake\hard_30_1101.jpg,600x600,fake,hard,1,1,0,1
405,data\real_and_fake_face\training_fake\hard_31_0011.jpg,600x600,fake,hard,0,0,1,1
406,data\real_and_fake_face\training_fake\hard_32_1111.jpg,600x600,fake,hard,1,1,1,1
407,data\real_and_fake_face\training_fake\hard_33_1011.jpg,600x600,fake,hard,1,0,1,1
408,data\real_and_fake_face\training_fake\hard_34_1111.jpg,600x600,fake,hard,1,1,1,1
409,data\real_and_fake_face\training_fake\hard_35_1111.jpg,600x600,fake,hard,1,1,1,1
410,data\real_and_fake_face\training_fake\hard_36_1101.jpg,600x600,fake,hard,1,1,0,1
411,data\real_and_fake_face\training_fake\hard_37_1111.jpg,600x600,fake,hard,1,1,1,1
412,data\real_and_fake_face\training_fake\hard_38_1110.jpg,600x600,fake,hard,1,1,1,0
413,data\real_and_fake_face\training_fake\hard_39_1111.jpg,600x600,fake,hard,1,1,1,1
414,data\real_and_fake_face\training_fake\hard_3_1111.jpg,600x600,fake,hard,1,1,1,1
415,data\real_and_fake_face\training_fake\hard_40_1111.jpg,600x600,fake,hard,1,1,1,1
416,data\real_and_fake_face\training_fake\hard_41_1111.jpg,600x600,fake,hard,1,1,1,1
417,data\real_and_fake_face\training_fake\hard_42_1111.jpg,600x600,fake,hard,1,1,1,1
418,data\real_and_fake_face\training_fake\hard_43_1111.jpg,600x600,fake,hard,1,1,1,1
419,data\real_and_fake_face\training_fake\hard_44_1111.jpg,600x600,fake,hard,1,1,1,1
420,data\real_and_fake_face\training_fake\hard_45_1111.jpg,600x600,fake,hard,1,1,1,1
421,data\real_and_fake_face\training_fake\hard_46_0011.jpg,600x600,fake,hard,0,0,1,1
422,data\real_and_fake_face\training_fake\hard_47_1100.jpg,600x600,fake,hard,1,1,0,0
423,data\real_and_fake_face\training_fake\hard_48_0011.jpg,600x600,fake,hard,0,0,1,1
424,data\real_and_fake_face\training_fake\hard_49_0010.jpg,600x600,fake,hard,0,0,1,0
425,data\real_and_fake_face\training_fake\hard_4_1111.jpg,600x600,fake,hard,1,1,1,1
426,data\real_and_fake_face\training_fake\hard_50_1101.jpg,600x600,fake,hard,1,1,0,1
427,data\real_and_fake_face\training_fake\hard_51_1111.jpg,600x600,fake,hard,1,1,1,1
428,data\real_and_fake_face\training_fake\hard_52_1111.jpg,600x600,fake,hard,1,1,1,1
429,data\real_and_fake_face\training_fake\hard_53_1100.jpg,600x600,fake,hard,1,1,0,0
430,data\real_and_fake_face\training_fake\hard_54_0001.jpg,600x600,fake,hard,0,0,0,1
431,data\real_and_fake_face\training_fake\hard_55_0011.jpg,600x600,fake,hard,0,0,1,1
432,data\real_and_fake_face\training_fake\hard_56_0100.jpg,600x600,fake,hard,0,1,0,0
433,data\real_and_fake_face\training_fake\hard_57_0110.jpg,600x600,fake,hard,0,1,1,0
434,data\real_and_fake_face\training_fake\hard_58_0001.jpg,600x600,fake,hard,0,0,0,1
435,data\real_and_fake_face\training_fake\hard_59_1110.jpg,600x600,fake,hard,1,1,1,0
436,data\real_and_fake_face\training_fake\hard_5_1111.jpg,600x600,fake,hard,1,1,1,1
437,data\real_and_fake_face\training_fake\hard_60_1111.jpg,600x600,fake,hard,1,1,1,1
438,data\real_and_fake_face\training_fake\hard_61_0011.jpg,600x600,fake,hard,0,0,1,1
439,data\real_and_fake_face\training_fake\hard_62_1010.jpg,600x600,fake,hard,1,0,1,0
440,data\real_and_fake_face\training_fake\hard_63_1101.jpg,600x600,fake,hard,1,1,0,1
441,data\real_and_fake_face\training_fake\hard_64_0010.jpg,600x600,fake,hard,0,0,1,0
442,data\real_and_fake_face\training_fake\hard_65_0101.jpg,600x600,fake,hard,0,1,0,1
443,data\real_and_fake_face\training_fake\hard_66_1111.jpg,600x600,fake,hard,1,1,1,1
444,data\real_and_fake_face\training_fake\hard_67_0001.jpg,600x600,fake,hard,0,0,0,1
445,data\real_and_fake_face\training_fake\hard_68_1100.jpg,600x600,fake,hard,1,1,0,0
446,data\real_and_fake_face\training_fake\hard_69_0011.jpg,600x600,fake,hard,0,0,1,1
447,data\real_and_fake_face\training_fake\hard_6_1110.jpg,600x600,fake,hard,1,1,1,0
448,data\real_and_fake_face\training_fake\hard_70_1100.jpg,600x600,fake,hard,1,1,0,0
449,data\real_and_fake_face\training_fake\hard_71_1100.jpg,600x600,fake,hard,1,1,0,0
450,data\real_and_fake_face\training_fake\hard_72_1100.jpg,600x600,fake,hard,1,1,0,0
451,data\real_and_fake_face\training_fake\hard_73_0011.jpg,600x600,fake,hard,0,0,1,1
452,data\real_and_fake_face\training_fake\hard_74_0011.jpg,600x600,fake,hard,0,0,1,1
453,data\real_and_fake_face\training_fake\hard_75_0011.jpg,600x600,fake,hard,0,0,1,1
454,data\real_and_fake_face\training_fake\hard_76_1100.jpg,600x600,fake,hard,1,1,0,0
455,data\real_and_fake_face\training_fake\hard_77_1100.jpg,600x600,fake,hard,1,1,0,0
456,data\real_and_fake_face\training_fake\hard_78_1101.jpg,600x600,fake,hard,1,1,0,1
457,data\real_and_fake_face\training_fake\hard_79_1110.jpg,600x600,fake,hard,1,1,1,0
458,data\real_and_fake_face\training_fake\hard_7_1111.jpg,600x600,fake,hard,1,1,1,1
459,data\real_and_fake_face\training_fake\hard_80_0100.jpg,600x600,fake,hard,0,1,0,0
460,data\real_and_fake_face\training_fake\hard_81_1101.jpg,600x600,fake,hard,1,1,0,1
461,data\real_and_fake_face\training_fake\hard_82_0011.jpg,600x600,fake,hard,0,0,1,1
462,data\real_and_fake_face\training_fake\hard_83_1111.jpg,600x600,fake,hard,1,1,1,1
463,data\real_and_fake_face\training_fake\hard_84_0011.jpg,600x600,fake,hard,0,0,1,1
464,data\real_and_fake_face\training_fake\hard_85_1111.jpg,600x600,fake,hard,1,1,1,1
465,data\real_and_fake_face\training_fake\hard_86_1100.jpg,600x600,fake,hard,1,1,0,0
466,data\real_and_fake_face\training_fake\hard_87_1111.jpg,600x600,fake,hard,1,1,1,1
467,data\real_and_fake_face\training_fake\hard_88_1111.jpg,600x600,fake,hard,1,1,1,1
468,data\real_and_fake_face\training_fake\hard_89_1110.jpg,600x600,fake,hard,1,1,1,0
469,data\real_and_fake_face\training_fake\hard_8_1000.jpg,600x600,fake,hard,1,0,0,0
470,data\real_and_fake_face\training_fake\hard_90_1100.jpg,600x600,fake,hard,1,1,0,0
471,data\real_and_fake_face\training_fake\hard_91_1100.jpg,600x600,fake,hard,1,1,0,0
472,data\real_and_fake_face\training_fake\hard_92_1001.jpg,600x600,fake,hard,1,0,0,1
473,data\real_and_fake_face\training_fake\hard_93_1111.jpg,600x600,fake,hard,1,1,1,1
474,data\real_and_fake_face\training_fake\hard_94_1111.jpg,600x600,fake,hard,1,1,1,1
475,data\real_and_fake_face\training_fake\hard_95_0001.jpg,600x600,fake,hard,0,0,0,1
476,data\real_and_fake_face\training_fake\hard_96_1110.jpg,600x600,fake,hard,1,1,1,0
477,data\real_and_fake_face\training_fake\hard_97_1001.jpg,600x600,fake,hard,1,0,0,1
478,data\real_and_fake_face\training_fake\hard_98_1101.jpg,600x600,fake,hard,1,1,0,1
479,data\real_and_fake_face\training_fake\hard_99_1111.jpg,600x600,fake,hard,1,1,1,1
480,data\real_and_fake_face\training_fake\hard_9_1111.jpg,600x600,fake,hard,1,1,1,1
481,data\real_and_fake_face\training_fake\mid_100_1110.jpg,600x600,fake,mid,1,1,1,0
482,data\real_and_fake_face\training_fake\mid_101_1111.jpg,600x600,fake,mid,1,1,1,1
483,data\real_and_fake_face\training_fake\mid_102_1100.jpg,600x600,fake,mid,1,1,0,0
484,data\real_and_fake_face\training_fake\mid_103_1111.jpg,600x600,fake,mid,1,1,1,1
485,data\real_and_fake_face\training_fake\mid_104_1100.jpg,600x600,fake,mid,1,1,0,0
486,data\real_and_fake_face\training_fake\mid_105_1101.jpg,600x600,fake,mid,1,1,0,1
487,data\real_and_fake_face\training_fake\mid_106_0001.jpg,600x600,fake,mid,0,0,0,1
488,data\real_and_fake_face\training_fake\mid_107_0010.jpg,600x600,fake,mid,0,0,1,0
489,data\real_and_fake_face\training_fake\mid_108_1110.jpg,600x600,fake,mid,1,1,1,0
490,data\real_and_fake_face\training_fake\mid_109_1111.jpg,600x600,fake,mid,1,1,1,1
491,data\real_and_fake_face\training_fake\mid_10_1111.jpg,600x600,fake,mid,1,1,1,1
492,data\real_and_fake_face\training_fake\mid_110_1100.jpg,600x600,fake,mid,1,1,0,0
493,data\real_and_fake_face\training_fake\mid_111_0001.jpg,600x600,fake,mid,0,0,0,1
494,data\real_and_fake_face\training_fake\mid_112_0001.jpg,600x600,fake,mid,0,0,0,1
495,data\real_and_fake_face\training_fake\mid_113_1100.jpg,600x600,fake,mid,1,1,0,0
496,data\real_and_fake_face\training_fake\mid_114_1110.jpg,600x600,fake,mid,1,1,1,0
497,data\real_and_fake_face\training_fake\mid_115_0011.jpg,600x600,fake,mid,0,0,1,1
498,data\real_and_fake_face\training_fake\mid_116_1111.jpg,600x600,fake,mid,1,1,1,1
499,data\real_and_fake_face\training_fake\mid_117_1111.jpg,600x600,fake,mid,1,1,1,1
500,data\real_and_fake_face\training_fake\mid_118_1000.jpg,600x600,fake,mid,1,0,0,0
501,data\real_and_fake_face\training_fake\mid_119_1111.jpg,600x600,fake,mid,1,1,1,1
502,data\real_and_fake_face\training_fake\mid_11_1100.jpg,600x600,fake,mid,1,1,0,0
503,data\real_and_fake_face\training_fake\mid_120_1100.jpg,600x600,fake,mid,1,1,0,0
504,data\real_and_fake_face\training_fake\mid_121_1110.jpg,600x600,fake,mid,1,1,1,0
505,data\real_and_fake_face\training_fake\mid_122_1100.jpg,600x600,fake,mid,1,1,0,0
506,data\real_and_fake_face\training_fake\mid_123_1111.jpg,600x600,fake,mid,1,1,1,1
507,data\real_and_fake_face\training_fake\mid_124_1110.jpg,600x600,fake,mid,1,1,1,0
508,data\real_and_fake_face\training_fake\mid_125_1111.jpg,600x600,fake,mid,1,1,1,1
509,data\real_and_fake_face\training_fake\mid_126_1110.jpg,600x600,fake,mid,1,1,1,0
510,data\real_and_fake_face\training_fake\mid_127_0011.jpg,600x600,fake,mid,0,0,1,1
511,data\real_and_fake_face\training_fake\mid_128_1110.jpg,600x600,fake,mid,1,1,1,0
512,data\real_and_fake_face\training_fake\mid_129_0101.jpg,600x600,fake,mid,0,1,0,1
513,data\real_and_fake_face\training_fake\mid_12_1111.jpg,600x600,fake,mid,1,1,1,1
514,data\real_and_fake_face\training_fake\mid_130_1111.jpg,600x600,fake,mid,1,1,1,1
515,data\real_and_fake_face\training_fake\mid_131_1111.jpg,600x600,fake,mid,1,1,1,1
516,data\real_and_fake_face\training_fake\mid_132_0001.jpg,600x600,fake,mid,0,0,0,1
517,data\real_and_fake_face\training_fake\mid_133_1001.jpg,600x600,fake,mid,1,0,0,1
518,data\real_and_fake_face\training_fake\mid_134_1010.jpg,600x600,fake,mid,1,0,1,0
519,data\real_and_fake_face\training_fake\mid_135_1110.jpg,600x600,fake,mid,1,1,1,0
520,data\real_and_fake_face\training_fake\mid_136_0001.jpg,600x600,fake,mid,0,0,0,1
521,data\real_and_fake_face\training_fake\mid_137_1011.jpg,600x600,fake,mid,1,0,1,1
522,data\real_and_fake_face\training_fake\mid_138_0011.jpg,600x600,fake,mid,0,0,1,1
523,data\real_and_fake_face\training_fake\mid_139_1111.jpg,600x600,fake,mid,1,1,1,1
524,data\real_and_fake_face\training_fake\mid_13_1111.jpg,600x600,fake,mid,1,1,1,1
525,data\real_and_fake_face\training_fake\mid_140_1111.jpg,600x600,fake,mid,1,1,1,1
526,data\real_and_fake_face\training_fake\mid_141_1110.jpg,600x600,fake,mid,1,1,1,0
527,data\real_and_fake_face\training_fake\mid_142_1100.jpg,600x600,fake,mid,1,1,0,0
528,data\real_and_fake_face\training_fake\mid_143_1100.jpg,600x600,fake,mid,1,1,0,0
529,data\real_and_fake_face\training_fake\mid_144_1110.jpg,600x600,fake,mid,1,1,1,0
530,data\real_and_fake_face\training_fake\mid_145_1111.jpg,600x600,fake,mid,1,1,1,1
531,data\real_and_fake_face\training_fake\mid_146_1111.jpg,600x600,fake,mid,1,1,1,1
532,data\real_and_fake_face\training_fake\mid_147_1110.jpg,600x600,fake,mid,1,1,1,0
533,data\real_and_fake_face\training_fake\mid_148_0001.jpg,600x600,fake,mid,0,0,0,1
534,data\real_and_fake_face\training_fake\mid_149_0011.jpg,600x600,fake,mid,0,0,1,1
535,data\real_and_fake_face\training_fake\mid_14_1101.jpg,600x600,fake,mid,1,1,0,1
536,data\real_and_fake_face\training_fake\mid_150_1111.jpg,600x600,fake,mid,1,1,1,1
537,data\real_and_fake_face\training_fake\mid_151_1100.jpg,600x600,fake,mid,1,1,0,0
538,data\real_and_fake_face\training_fake\mid_152_1100.jpg,600x600,fake,mid,1,1,0,0
539,data\real_and_fake_face\training_fake\mid_153_1111.jpg,600x600,fake,mid,1,1,1,1
540,data\real_and_fake_face\training_fake\mid_154_1111.jpg,600x600,fake,mid,1,1,1,1
541,data\real_and_fake_face\training_fake\mid_155_1100.jpg,600x600,fake,mid,1,1,0,0
542,data\real_and_fake_face\training_fake\mid_156_1111.jpg,600x600,fake,mid,1,1,1,1
543,data\real_and_fake_face\training_fake\mid_157_1111.jpg,600x600,fake,mid,1,1,1,1
544,data\real_and_fake_face\training_fake\mid_158_1010.jpg,600x600,fake,mid,1,0,1,0
545,data\real_and_fake_face\training_fake\mid_159_1111.jpg,600x600,fake,mid,1,1,1,1
546,data\real_and_fake_face\training_fake\mid_15_1111.jpg,600x600,fake,mid,1,1,1,1
547,data\real_and_fake_face\training_fake\mid_160_1110.jpg,600x600,fake,mid,1,1,1,0
548,data\real_and_fake_face\training_fake\mid_161_0110.jpg,600x600,fake,mid,0,1,1,0
549,data\real_and_fake_face\training_fake\mid_162_0011.jpg,600x600,fake,mid,0,0,1,1
550,data\real_and_fake_face\training_fake\mid_163_1001.jpg,600x600,fake,mid,1,0,0,1
551,data\real_and_fake_face\training_fake\mid_164_0011.jpg,600x600,fake,mid,0,0,1,1
552,data\real_and_fake_face\training_fake\mid_165_0101.jpg,600x600,fake,mid,0,1,0,1
553,data\real_and_fake_face\training_fake\mid_166_1100.jpg,600x600,fake,mid,1,1,0,0
554,data\real_and_fake_face\training_fake\mid_167_1100.jpg,600x600,fake,mid,1,1,0,0
555,data\real_and_fake_face\training_fake\mid_168_1111.jpg,600x600,fake,mid,1,1,1,1
556,data\real_and_fake_face\training_fake\mid_169_0001.jpg,600x600,fake,mid,0,0,0,1
557,data\real_and_fake_face\training_fake\mid_16_1111.jpg,600x600,fake,mid,1,1,1,1
558,data\real_and_fake_face\training_fake\mid_170_1111.jpg,600x600,fake,mid,1,1,1,1
559,data\real_and_fake_face\training_fake\mid_171_1100.jpg,600x600,fake,mid,1,1,0,0
560,data\real_and_fake_face\training_fake\mid_172_1111.jpg,600x600,fake,mid,1,1,1,1
561,data\real_and_fake_face\training_fake\mid_173_1110.jpg,600x600,fake,mid,1,1,1,0
562,data\real_and_fake_face\training_fake\mid_174_1111.jpg,600x600,fake,mid,1,1,1,1
563,data\real_and_fake_face\training_fake\mid_175_1111.jpg,600x600,fake,mid,1,1,1,1
564,data\real_and_fake_face\training_fake\mid_176_1111.jpg,600x600,fake,mid,1,1,1,1
565,data\real_and_fake_face\training_fake\mid_177_1111.jpg,600x600,fake,mid,1,1,1,1
566,data\real_and_fake_face\training_fake\mid_178_1111.jpg,600x600,fake,mid,1,1,1,1
567,data\real_and_fake_face\training_fake\mid_179_1111.jpg,600x600,fake,mid,1,1,1,1
568,data\real_and_fake_face\training_fake\mid_17_1111.jpg,600x600,fake,mid,1,1,1,1
569,data\real_and_fake_face\training_fake\mid_180_1110.jpg,600x600,fake,mid,1,1,1,0
570,data\real_and_fake_face\training_fake\mid_181_0011.jpg,600x600,fake,mid,0,0,1,1
571,data\real_and_fake_face\training_fake\mid_182_1111.jpg,600x600,fake,mid,1,1,1,1
572,data\real_and_fake_face\training_fake\mid_183_1111.jpg,600x600,fake,mid,1,1,1,1
573,data\real_and_fake_face\training_fake\mid_184_1101.jpg,600x600,fake,mid,1,1,0,1
574,data\real_and_fake_face\training_fake\mid_185_1110.jpg,600x600,fake,mid,1,1,1,0
575,data\real_and_fake_face\training_fake\mid_186_1100.jpg,600x600,fake,mid,1,1,0,0
576,data\real_and_fake_face\training_fake\mid_187_1101.jpg,600x600,fake,mid,1,1,0,1
577,data\real_and_fake_face\training_fake\mid_188_1111.jpg,600x600,fake,mid,1,1,1,1
578,data\real_and_fake_face\training_fake\mid_189_0011.jpg,600x600,fake,mid,0,0,1,1
579,data\real_and_fake_face\training_fake\mid_18_1111.jpg,600x600,fake,mid,1,1,1,1
580,data\real_and_fake_face\training_fake\mid_190_1111.jpg,600x600,fake,mid,1,1,1,1
